id	title1	title2	title3	hint1	hint2	hint3	explain
141	여호수아 3장 10절	사사기 1장 4절~5절	창세기 15장 20절	10) 또 말하되 살아 계신 하나님이 너희 가운데에 계시사 가나안 족속과 헷 족속과 히위 족속과 브리스 족속과 기르가스 족속과 아모리 족속과 여부스 족속을 너희 앞에서 반드시 쫓아내실 줄을 이것으로서 너희가 알리라	4) 유다가 올라가매 여호와께서 가나안 족속과 브리스 족속을 그들의 손에 넘겨 주시니 그들이 베섹에서 만 명을 죽이고\n\n5) 또 베섹에서 아도니 베섹을 만나 그와 싸워서 가나안 족속과 브리스 족속을 죽이니	20) 헷 족속과 브리스 족속과 르바 족속과	○○○족○은 가나안 7족속 중의 하나(창13;7, 신7:1)이며, 그들의 땅이 아브라함의 자손에게 약속되었고(창15:20~21, 출3:8, 출3:17, 출23:23, 출33:2, 출24:11, 수24:11), 야곱이 디나사건으로 인해 두려워하였고(창34:30), 모세가 진멸하라고 명(신20;17)하였으나, 멸절시키지 못(왕상9;20~21)하였고, 솔로몬이 남은 자손들을 노예로 삼았으나(왕상9:20~21), 이스라엘 자손이 그들과 통혼하고 그들의 신을 섬기기도(삿3:5~7, 스9:1~2)하였다.
158	요한복음 8장 31절~33절	갈라디아서 5장 12절~13절	고린도후서 3장 17절	31) 그러므로 예수께서 자기를 믿은 유대인들에게 이르시되 너희가 내 말에 거하면 참으로 내 제자가 되고\n\n32) 진리를 알지니 진리가 너희를 자유롭게 하리라\n\n33) 그들이 대답하되 우리가 아브라함의 자손이라 남의 종이 된 적이 없거늘 어찌하여 우리가 자유롭게 되리라 하느냐	12) 너희를 어지럽게 하는 자들은 스스로 베어 버리기를 원하노라\n\n13) 형제들아 너희가 자유를 위하여 부르심을 입었으나 그러나 그 자유로 육체의 기회를 삼지 말고 오직 사랑으로 서로 종노릇 하라	17) 주는 영이시니 주의 영이 계신 곳에는 자유가 있느니라	○○의 의미는 피지배 신분으로부터의 해방(레25:8~10)과 죄로부터 놓임(요1:29, 요8:32~36)되고 의의 종(롬6:18~22)이 되며, 율법으로부터 놓여나고(갈3;13, 갈3:24~25), 사망으로부터 놓이며(요5:24, 롬5:17, 롬5:21, 롬6:9, 롬7:25, 고후1:10, 약5:20, 계20:6, 계21:4), 사단(눅1:74, 행26:18)과 심판에서 해방(요5:24~29, 약2:13, 약5:9)되고, 두려움에서 놓여난다(잠1:33, 눅1:75, 요일4:18).
143	창세기 35장 1절~3절	여호수아 16장 1절~2절	사사기 1장 22절	1) 하나님이 야곱에게 이르시되 일어나 벧엘로 올라가서 거기 거주하며 네가 네 형 에서의 낯을 피하여 도망하던 때에 네게 나타났던 하나님께 거기서 제단을 쌓으라 하신지라\n\n2) 야곱이 이에 자기 집안 사람과 자기와 함께 한 모든 자에게 이르되 너희 중에 있는 이방 신상들을 버리고 자신을 정결하게 하고 너희들의 의복을 바꾸어 입으라\n\n3) 우리가 일어나 벧엘로 올라가자 내 환난 날에 내게 응답하시며 내가 가는 길에서 나와 함께 하신 하나님께 내가 거기서 제단을 쌓으려 하노라 하매	1) 요셉 자손이 제비 뽑은 것은 여리고 샘 동쪽 곧 여리고 곁 요단으로부터 광야로 들어가 여리고로부터 벧엘 산지로 올라가고\n\n2) 벧엘에서부터 루스로 나아가 아렉 족속의 경계를 지나 아다롯에 이르고	22) 요셉 가문도 벧엘을 치러 올라가니 여호와께서 그와 함께 하시니라	○○의 뜻은 하나님의 집이다. 예루살렘 남쪽의 성읍으로 벧아웬과 아이의 서편에 위치(수7:2, 수8:9)한다. 원래의 이름은 루스(창28:19, 창35:6, 수18;13, 삿1:23)이며, 아브람이 근처에 장막을 쳐고(창12;8), 아브람이 단을 쌓았으며(창13:3~4), 야곱이 꿈에 사닥다리를 보고, 돌 기둥을 세우고 기름을 부었던 곳(창28;10~22)이다. 야곱에게 벧엘 하나님으로 나타나사 그 출생지로 돌아갈 것을 명하시고(창31:13, 호12:4), 야곱이 지시대로 돌아와 단을 쌓았다(창35:1~7), 리브가의 유모인 드보라가 죽어서 장사되었고(창35:8), 하나님이 야곱에게 나타나 개명하고 축복(창35;915)하셨다. 출애굽후에 여호수가가 정복(수8:17~19)하였고, 요셉 자손이 기업으로 얻어(수16:1~2), 베냐민 지파에게 할당되었다(수18:3, 18;22). 여선지 드보라가 여기서 재판(삿4;4~5)을 하였고, 성막이 있었으며(삿20;18, 26~28), 사무엘이 이곳에서 다스렸다(삼상7:16).
144	히브리서 5장 1절~3절	히브리서 9장 11절~12절	레위기 17장 11절	1) 대제사장마다 사람 가운데서 택한 자이므로 하나님께 속한 일에 사람을 위하여 예물과 속죄하는 제사를 드리게 하나니\n\n2) 그가 무식하고 미혹된 자를 능히 용납할 수 있는 것은 자기도 연약에 휩싸여 있음이라\n\n3) 그러므로 백성을 위하여 속죄제를 드림과 같이 또한 자신을 위하여도 드리는 것이 마땅하니라	11) 그리스도께서는 장래 좋은 일의 대제사장으로 오사 손으로 짓지 아니한 것 곧 이 창조에 속하지 아니한 더 크고 온전한 장막으로 말미암아\n\n12) 염소와 송아지의 피로 하지 아니하고 오직 자기의 피로 영원한 속죄를 이루사 단번에 성소에 들어가셨느니라	11) 육체의 생명은 피에 있음이라 내가 이 피를 너희에게 주어 제단에 뿌려 너희의 생명을 위하여 속죄하게 하였나니 생명이 피에 있으므로 피가 죄를 속하느니라	○○의 요소는 죄의 자각(출32:30, 시51:3~4), 죄의 이전(레1:3~4, 레16:20~22), 죄사함(레5:10~11), 희생의 피(레16:11~20, 레17;11), 예수그리스도의 피가 대신(히9:13~22)한다.
134	디모데전서 1장 1절~4절	디모데전서 1장 3절~4절	디모데전서 4장 7절	1) 우리 구주 하나님과 우리의 소망이신 그리스도 예수의 명령을 따라 그리스도 예수의 사도 된 바울은\n\n2) 믿음 안에서 참 아들 된 디모데에게 편지하노니 하나님 아버지와 그리스도 예수 우리 주께로부터 은혜와 긍휼과 평강이 네게 있을지어다\n\n3) 내가 마게도냐로 갈 때에 너를 권하여 에베소에 머물라 한 것은 어떤 사람들을 명하여 다른 교훈을 가르치지 말며\n\n4) 신화와 끝없는 족보에 몰두하지 말게 하려 함이라 이런 것은 믿음 안에 있는 하나님의 경륜을 이룸보다 도리어 변론을 내는 것이라	3) 내가 마게도냐로 갈 때에 너를 권하여 에베소에 머물라 한 것은 어떤 사람들을 명하여 다른 교훈을 가르치지 말며\n\n4) 신화와 끝없는 족보에 몰두하지 말게 하려 함이라 이런 것은 믿음 안에 있는 하나님의 경륜을 이룸보다 도리어 변론을 내는 것이라	7) 망령되고 허탄한 신화를 버리고 경건에 이르도록 네 자신을 연단하라	○○의 특징은 변론을 일으키고(딤전1:4), 망령되고 허탄(딤전4:7), 공교하게 지어진(벧후1:16)것이다.
146	야고보서 3장 16절~18절	로마서 9장 22절~23절	빌립보서 4장 5절	16) 시기와 다툼이 있는 곳에는 혼란과 모든 악한 일이 있음이라\n\n17) 오직 위로부터 난 지혜는 첫째 성결하고 다음에 화평하고 관용하고 양순하며 긍휼과 선한 열매가 가득하고 편견과 거짓이 없나니\n\n18) 화평하게 하는 자들은 화평으로 심어 의의 열매를 거두느니라	22) 만일 하나님이 그의 진노를 보이시고 그의 능력을 알게 하고자 하사 멸하기로 준비된 진노의 그릇을 오래 참으심으로 관용하시고\n\n23) 또한 영광 받기로 예비하신 바 긍휼의 그릇에 대하여 그 영광의 풍성함을 알게 하고자 하셨을지라도 무슨 말을 하리요	5) 너희 관용을 모든 사람에게 알게 하라 주께서 가까우시니라	○○은 먼저 하나님께서 우리를 향하여 ○○(롬9:22)하셨고, ○○은 하나님께로부터 온 지혜(약3:17)이며, ○○하지 않고 교만한 유대인들을 용서치 않겠다(렘13:14)고 선언하였다. 신자가 ○○해야 할 것은 듣는 일(행24:4), 권하는 일(고후10:1), 모든 사람(딛3:2, 빌4:5), 종들(벧전2:18)이며, 감독의 직분을 얻을 자는 ○○해야(딤전3:3) 한다.
147	창세기 14장 16절~18절	히브리서 7장 1절~2절	히브리서 5장 10절	16) 모든 빼앗겼던 재물과 자기의 조카 롯과 그의 재물과 또 부녀와 친척을 다 찾아왔더라\n\n17) 아브람이 그돌라오멜과 그와 함께 한 왕들을 쳐부수고 돌아올 때에 소돔 왕이 사웨 골짜기 곧 왕의 골짜기로 나와 그를 영접하였고\n\n18) 살렘 왕 멜기세덱이 떡과 포도주를 가지고 나왔으니 그는 지극히 높으신 하나님의 제사장이었더라	1) 이 멜기세덱은 살렘 왕이요 지극히 높으신 하나님의 제사장이라 여러 왕을 쳐서 죽이고 돌아오는 아브라함을 만나 복을 빈 자라\n\n2) 아브라함이 모든 것의 십분의 일을 그에게 나누어 주니라 그 이름을 해석하면 먼저는 의의 왕이요 그 다음은 살렘 왕이니 곧 평강의 왕이요	10) 하나님께 멜기세덱의 반차를 따른 대제사장이라 칭하심을 받으셨느니라	○○왕 멜기세덱은 하나님의 제사장(창14;18)로 아브람에게 축복(창14:19, 히7:1)하였고, 의의왕(히7:2)이며, 족보가 없고(히7:3), 위대한 사람(히7:4)으로 그의 영원성(히6:20, 히7:3), 제사장(시110:4, 히5:6~10, 히6:20, 히7:3), 왕이 되심(히8:1)이 그리스도의 모형으로 설명된다.
148	민수기 21장 16절~18절	이사야 15장 8절~9절	사사기 9장 21절	16) 거기서 브엘에 이르니 브엘은 여호와께서 모세에게 명령하시기를 백성을 모으라 내가 그들에게 물을 주리라 하시던 우물이라\n\n17) 그 때에 이스라엘이 노래하여 이르되 우물물아 솟아나라 너희는 그것을 노래하라\n\n18) 이 우물은 지휘관들이 팠고 백성의 귀인들이 규와 지팡이로 판 것이로다 하였더라 그들은 광야에서 맛다나에 이르렀고	8) 이는 곡성이 모압 사방에 둘렸고 슬피 부르짖음이 에글라임에 이르며 부르짖음이 브엘엘림에 미치며\n\n9) 디몬 물에는 피가 가득함이로다 그럴지라도 내가 디몬에 재앙을 더 내리되 모압에 도피한 자와 그 땅에 남은 자에게 사자를 보내리라	21) 요담이 그의 형제 아비멜렉 앞에서 도망하여 피해서 브엘로 가서 거기에 거주하니라	○○의 뜻은 우물(민21:16)이고, 광야에서 이스라엘 백성이 진쳤던(민21:17~18) 모압의 땅이다. 브렐 엘림과 동일지역(사15;8)으로 추정되며, 요담이 아비멜렉을 두려워하여 도망한(삿9;21) 곳이다.
149	사도행전 2장 44절~47절	빌립보서 2장 1절~2절	베드로전서 3장 8절	44) 믿는 사람이 다 함께 있어 모든 물건을 서로 통용하고\n\n45) 또 재산과 소유를 팔아 각 사람의 필요를 따라 나눠 주며\n\n46) 날마다 마음을 같이하여 성전에 모이기를 힘쓰고 집에서 떡을 떼며 기쁨과 순전한 마음으로 음식을 먹고\n\n47) 하나님을 찬미하며 또 온 백성에게 칭송을 받으니 주께서 구원 받는 사람을 날마다 더하게 하시니라	1) 그러므로 그리스도 안에 무슨 권면이나 사랑의 무슨 위로나 성령의 무슨 교제나 긍휼이나 자비가 있거든\n\n2) 마음을 같이하여 같은 사랑을 가지고 뜻을 합하며 한마음을 품어	8) 마지막으로 말하노니 너희가 다 마음을 같이하여 동정하며 형제를 사랑하며 불쌍히 여기며 겸손하며	
150	창세기 10장6절~8절	이사야 18장 1절~2절	에스더 1장 1절	6) 함의 아들은 구스와 미스라임과 붓과 가나안이요\n\n7) 구스의 아들은 스바와 하윌라와 삽다와 라아마와 삽드가요 라아마의 아들은 스바와 드단이며\n\n8) 구스가 또 니므롯을 낳았으니 그는 세상에 첫 용사라	1) 슬프다 구스의 강 건너편 날개 치는 소리 나는 땅이여\n\n2) 갈대 배를 물에 띄우고 그 사자를 수로로 보내며 이르기를 민첩한 사절들아 너희는 강들이 흘러 나누인 나라로 가되 장대하고 준수한 백성 곧 시초부터 두려움이 되며 강성하여 대적을 밟는 백성에게로 가라 하는도다	1) 이 일은 아하수에로 왕 때에 있었던 일이니 아하수에로는 인도로부터 구스까지 백이십칠 지방을 다스리는 왕이라	○○의 뜻은 “검다”이다. 성경에는 함의 장자(창10:6~8, 대상1:8~10)로, 베냐민인 구스(구시)(시7편)로, 에디오피아 구스(사18:1, 습3:10, 겔29:10, 욥28;19, 에1:1, 에8:9, 렘46;9, 겔38:5)로 나온다.
151	마태복음 26장 17절~19절	누가복음 8장 24절~25절	사도행전 13장 52절	"17) 예수께서 대답하여 이르시되 믿음이 없고 패역한 세대여 내가 얼마나 너희와 함께 있으며 얼마나 너희에게 참으리요 그를 이리로 데려오라 하시니라\n\n18) 이에 예수께서 꾸짖으시니 귀신이 나가고 아이가 그 때부터 나으니라\n\n19) 이 때에 제자들이 조용히 예수께 나아와 이르되 우리는 어찌하여 쫓아내지 못하였나이까"	"24) 제자들이 나아와 깨워 이르되 주여 주여 우리가 죽겠나이다 한대 예수께서 잠을 깨사 바람과 물결을 꾸짖으시니 이에 그쳐 잔잔하여지더라\n\n25) 제자들에게 이르시되 너희 믿음이 어디 있느냐 하시니 그들이 두려워하고 놀랍게 여겨 서로 말하되 그가 누구이기에 바람과 물을 명하매 순종하는가 하더라"	13) 제자들은 기쁨과 성령이 충만하니라	○○의 조건으로 1) 그리스도를 부모나 자식보다 더 사랑(마10:37)해야 한다. 2) 자기를 부인하고 자기 십자가를 져야(마10:38, 마16:24)한다. 3) 자기 소유를 포기해야(막10:28, 눅14:33)한다. 4) 자기 목숨까지 미워해야(눅14:26)한다. 5) 말씀에 거해야(요38:31)한다. 과실을 맺어야(요15:8)한다.
152	골로새서 3장 15절~17절	빌립보서 4장 5절~6절	데살로니가전서 3장 18절	15 그리스도의 평강이 너희 마음을 주장하게 하라 너희는 평강을 위하여 한 몸으로 부르심을 받았나니 너희는 또한 감사하는 자가 되라\n\n16) 그리스도의 말씀이 너희 속에 풍성히 거하여 모든 지혜로 피차 가르치며 권면하고 시와 찬송과 신령한 노래를 부르며 감사하는 마음으로 하나님을 찬양하고\n\n17) 또 무엇을 하든지 말에나 일에나 다 주 예수의 이름으로 하고 그를 힘입어 하나님 아버지께 감사하라	5) 너희 관용을 모든 사람에게 알게 하라 주께서 가까우시니라\n\n6) 아무 것도 염려하지 말고 다만 모든 일에 기도와 간구로, 너희 구할 것을 감사함으로 하나님께 아뢰라	18) 범사에 감사하라 이것이 그리스도 예수 안에서 너희를 향하신 하나님의 뜻이니라	○○해야 할 때는 항상(살전1;2~3, 몬1:4), 범사(엡5:20), 식사(마14:19, 막8:9, 눅24:30, 요6:11, 행27:35~36), 성찬시(막14:23, 눅22:17, 눅22:19), 그리스도 안에서 승리할 때(고후2:14), 일을 시작할 때(요11:41), 일을 마쳤을 때(느12:42~43), 핍박을 받을 때(마5;11~12, 단6:10), 주님을 뵈올 때(눅2:26~37), 직분을 맡기실 때(딤전1;12), 밤중에(시119:62) ○○해야 한다.
